chromosome_name,start,end,length_0,length_1,jumps,gaps,genes,cpgisl_in,cpgisl_bor,repli_in,repli_bor,repli_bor_deriv,repli_deriv,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA,LINE,LTR,SINE,Low_complexity,Retroposon,Satellite,Simple_repeat,rRNA,snRNA,scRNA,srpRNA,tRNA,RC,L1_s,L2_s,MIR_s,Alu_s,Satellite_s,component_size,intra_degree,iner_degree,self_loops,edges_double,edges_tandem,edges_ident_mean_0,edges_ident_mean_1,CG_frac_0,CG_frac_1,CG_frac_in_0,CG_frac_in_1
1.0,45010046.0,46010046.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,157.0,157.0,1.0,4.0,0.0,0.0,58.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
1.0,72699951.0,73699951.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,31.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,102699981.0,103699981.0,1.0,4.0,7.0,0.0,8.0,0.0,0.0,48.0,49.0,0.0,15.0,3.0,3.0,167.0,195.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,18.0,5.0,6.0,4.0,20.0,10.0,2.0,3.0,5.0,0.0,5.0,0.0
1.0,68699947.0,69699947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,67699946.0,68699946.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,10.0,10.0,2.0,6.0,2.0,2.0,50.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
1.0,103699982.0,104699982.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,57.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,2.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0
1.0,234946408.0,235946408.0,3.0,1.0,6.0,0.0,2.0,0.0,0.0,36.0,36.0,1.0,8.0,4.0,4.0,165.0,106.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0
1.0,224946398.0,225946398.0,2.0,3.0,7.0,0.0,4.0,2.0,0.0,111.0,107.0,20.0,24.0,0.0,0.0,128.0,237.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,2.0,5.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0
1.0,135100011.0,136100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,165100041.0,166100041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,131100007.0,132100007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,136100012.0,137100012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,166100042.0,167100042.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,3.0,47.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
1.0,137100013.0,138100013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,171100047.0,172100047.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,119.0,119.0,2.0,3.0,3.0,3.0,51.0,84.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0
1.0,167100043.0,168100043.0,2.0,1.0,5.0,0.0,3.0,1.0,0.0,8.0,8.0,1.0,7.0,3.0,3.0,22.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0
1.0,229946403.0,230946403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,225946399.0,226946399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,210946384.0,211946384.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,25.0,25.0,1.0,6.0,2.0,2.0,44.0,51.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0
1.0,63699942.0,64699942.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,3.0,1.0,1.0,71.0,39.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,98699977.0,99699977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,94699973.0,95699973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,189946363.0,190946363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,219946393.0,220946393.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0,9.0,3.0,3.0,130.0,65.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0
1.0,190946364.0,191946364.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,31.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,220946394.0,221946394.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,31.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,1010002.0,2010002.0,0.0,10.0,10.0,0.0,16.0,25.0,1.0,751.0,755.0,5.0,37.0,10.0,10.0,588.0,434.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,6.0,4.0,1.0,0.0,10.0,2.0,8.0,1.0,9.0,0.0,10.0
1.0,60010061.0,61010061.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,31.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
